id,name,brand,price,category,store,image_url,product_url,tags
6t_ar-qa.6thstreet.com,محفظة بلاير بشعار وقفل تويست,ستيف مادن,99.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/1/9/198190977087-2.jpg,https://ar-qa.6thstreet.com/buy-steve-madden-bags-blayer-logo-detail-twist-lock-wallet-sm-blayer-ieb-ice-blue.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=8070172,"6thstreet, bags, بشعار, بلاير, تويست, ستيف مادن, محفظة, وقفل"
6t_ar-qa.6thstreet.com,حقيبة مستحضرات تجميل,كالفين كلاين,200400.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/8/7/8720639577293-1.jpg,https://ar-qa.6thstreet.com/buy-calvin-klein-bags-monogram-patterned-cosmetic-bag-ck6-k60k6126790gm.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7482998,"6thstreet, bags, تجميل, حقيبة, كالفين كلاين, مستحضرات"
6t_ar-qa.6thstreet.com,محفظة بشعار العلامة التجارية مع حزام,تشارلز آند كيث,250450.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/1/0/1005229651322-1.jpg,https://ar-qa.6thstreet.com/buy-charles-keith-bags-logo-detail-wallet-with-sling-sl6-10681125-1-brown.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7887053,"6thstreet, bags, التجارية, العلامة, بشعار, تشارلز آند كيث, حزام, محفظة"
6t_ar-qa.6thstreet.com,حقيبة خصر كلاسيك بشعار الماركة,هيرشل,110169.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/1/1/11382-06180-os_01.jpg,https://ar-qa.6thstreet.com/buy-herschel-bags-classic-logo-badge-waist-bag-11382-06180-os-orange.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=6690141,"6thstreet, bags, الماركة, بشعار, حقيبة, خصر, كلاسيك, هيرشل"
6t_ar-qa.6thstreet.com,محفظة معصم بنقشة مونوغرام,ستيف مادن,149.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/1/9/198190977179-1.jpg,https://ar-qa.6thstreet.com/buy-steve-madden-bags-bchev2-monogram-wristlet-sm-bchev2-lnp-pink.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=8081946,"6thstreet, bags, بنقشة, ستيف مادن, محفظة, معصم, مونوغرام"
6t_ar-qa.6thstreet.com,حقيبة كروس بادي مزخرفة,ديون لندن,119249.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/s/e/selins-2003500110010631_front.jpg,https://ar-qa.6thstreet.com/buy-dune-london-bags-selins-embellished-crossbody-bag-2003500110010630-gold.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=4302243,"6thstreet, bags, بادي, حقيبة, ديون لندن, كروس, مزخرفة"
6t_ar-qa.6thstreet.com,حقيبة يد بشعار العلامة التجارية,ديون لندن,449.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/6/s/6s-daily-0020500110075153_front.jpg,https://ar-qa.6thstreet.com/buy-dune-london-bags-daily-logo-embossed-top-handle-bag-6th-0020500110075153-brown.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7333286,"6thstreet, bags, التجارية, العلامة, بشعار, حقيبة, ديون لندن"
6t_ar-qa.6thstreet.com,حقيبة بمقبض علوي مبطنة,ناين وست,199359.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/n/g/ngq512320-chiccream-rz.jpg,https://ar-qa.6thstreet.com/buy-nine-west-bags-mirabella-quilted-top-handle-bag-ngq512320-cream.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7303304,"6thstreet, bags, بمقبض, حقيبة, علوي, مبطنة, ناين وست"
6t_ar-qa.6thstreet.com,حقيبة كتف ديليبيراتيس مجدولة,ديون لندن,749.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/6/s/6s-discovering-0019511200007028_front.jpg,https://ar-qa.6thstreet.com/buy-dune-london-bags-deliberates-braided-shoulder-bag-0019511200007028-black.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7952461,"6thstreet, bags, حقيبة, ديليبيراتيس, ديون لندن, كتف, مجدولة"
6t_ar-qa.6thstreet.com,حقيبة ساتشيل بنقشة جلد الأفعى,ديون لندن,269549.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/6/s/6s-daitlyn-0019500110121119_front.jpg,https://ar-qa.6thstreet.com/buy-dune-london-bags-daitlyn-snakeskin-satchel-bag-6th-0019500110121119-multi.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7333274,"6thstreet, bags, الأفعى, بنقشة, جلد, حقيبة, ديون لندن, ساتشيل"
6t_ar-qa.6thstreet.com,حقيبة كروس بادي بألوان متناسقة,ناين وست,329.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/n/y/nym556969-dkkhakimulti-liordomecrossbody-rz.jpg,https://ar-qa.6thstreet.com/buy-nine-west-bags-lior-color-block-crossbody-bag-nym556969-brown.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7876881,"6thstreet, bags, بألوان, بادي, حقيبة, كروس, متناسقة, ناين وست"
6t_ar-qa.6thstreet.com,محفظة معصم بنقشة مونوغرام,ستيف مادن,149.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/1/9/198190977162-1.jpg,https://ar-qa.6thstreet.com/buy-steve-madden-bags-bchev2-monogram-wristlet-sm-bchev2-blk-black.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=8081944,"6thstreet, bags, بنقشة, ستيف مادن, محفظة, معصم, مونوغرام"
6t_ar-qa.6thstreet.com,حقيبة كتف دينكيدنبي بنقشة بارزة,ديون لندن,249499.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/d/i/dinkiedenbeigh-0022500110154178_front.jpg,https://ar-qa.6thstreet.com/buy-dune-london-hand-bags-shoulder-bag-dinkiedenbeigh-textured-shoulder-bag-0022500110154178-navy.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=4828924,"6thstreet, bags, بارزة, بنقشة, حقيبة, دينكيدنبي, ديون لندن, كتف"
6t_ar-qa.6thstreet.com,حقيبة كروس بادي مطرزة,ديون لندن,169349.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/b/r/brynna-0007506660014567_front.jpg,https://ar-qa.6thstreet.com/buy-dune-london-bags-brynna-embellished-crossbody-bag-0007506660014567-gold.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7266039,"6thstreet, bags, بادي, حقيبة, ديون لندن, كروس, مطرزة"
6t_ar-qa.6thstreet.com,حقيبة ساتشيل بنقشة جلد التمساح,بيفرلي هيلز بولو كلوب,279399.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/3/2/3254308300125-1.jpg,https://ar-qa.6thstreet.com/buy-beverly-hills-polo-club-bags-croc-textured-satchel-bag-bp-dys2543s-grey.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7831057,"6thstreet, bags, التمساح, بنقشة, بيفرلي هيلز بولو كلوب, جلد, حقيبة, ساتشيل"
6t_ar-qa.6thstreet.com,حقيبة توت مبطنة 2 في 1,ناين وست,159399.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/n/q/nqy145524-black-2.jpg,https://ar-qa.6thstreet.com/buy-nine-west-bags-teagan-2-in-1-quilted-tote-bag-nqy145524-black.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7303412,"6thstreet, bags, توت, حقيبة, مبطنة, ناين وست"
6t_ar-qa.6thstreet.com,حقيبة ظهر نوفا بشعار الماركة,هيرشل,148369.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/1/1/11392-06180-os_01.jpg,https://ar-qa.6thstreet.com/buy-herschel-bags-nova-logo-badge-backpack-11392-06180-os-orange.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=6690205,"6thstreet, bags, الماركة, بشعار, حقيبة, ظهر, نوفا, هيرشل"
6t_ar-qa.6thstreet.com,محفظة بي بازار مبطنة بطيّة مزدوجة,ستيف مادن,99.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/1/9/198190977018-2.jpg,https://ar-qa.6thstreet.com/buy-steve-madden-bags-bbazar-quilted-bi-fold-wallet-bbazar-blk-black.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=8278856,"6thstreet, bags, بازار, بطي, ستيف مادن, مبطنة, محفظة, مزدوجة"
6t_ar-qa.6thstreet.com,حقيبة ساتشيل بشعار الماركة,بيفرلي هيلز بولو كلوب,200399.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/8/0/8058945628669-1.jpg,https://ar-qa.6thstreet.com/buy-beverly-hills-polo-club-bags-logo-metal-satchel-bag-bp-bh-1306-1-black.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=6299231,"6thstreet, bags, الماركة, بشعار, بيفرلي هيلز بولو كلوب, حقيبة, ساتشيل"
6t_ar-qa.6thstreet.com,محفظة بشعار العلامة التجارية مع حزام,تشارلز آند كيث,250450.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/1/0/1005229624326-1.jpg,https://ar-qa.6thstreet.com/buy-charles-keith-bags-logo-detail-wallet-with-sling-sl6-10681125-1-multi.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7887055,"6thstreet, bags, التجارية, العلامة, بشعار, تشارلز آند كيث, حزام, محفظة"
6t_ar-qa.6thstreet.com,حقيبة ساتشيل مارين بشعار,ناين وست,399.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/n/y/nym562706-chiccreammulti-marensatchel-rz.jpg,https://ar-qa.6thstreet.com/buy-nine-west-handbags-satchel-bags-maren-logo-detail-satchel-bag-nn-nym562706-cream.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7877963,"6thstreet, bags, بشعار, حقيبة, ساتشيل, مارين, ناين وست"
6t_ar-qa.6thstreet.com,حقيبة توت ليمرسير بقفل كبس,كول ات سبرنج,329.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/l/e/lemercier_black_001-002-012_main_sq_wt_1600x1600.jpg,https://ar-qa.6thstreet.com/buy-call-it-spring-bags-lemercier-textured-snap-closure-tote-bag-al-30lemercier-001-black.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7112089,"6thstreet, bags, بقفل, توت, حقيبة, كبس, كول ات سبرنج, ليمرسير"
6t_ar-qa.6thstreet.com,حقيبة ساتشيل بشعار,بيفرلي هيلز بولو كلوب,200399.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/3/2/32240820200424-1.jpg,https://ar-qa.6thstreet.com/buy-beverly-hills-polo-club-bags-logo-detail-satchel-bag-bp-dyfw2408-beige.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7879482,"6thstreet, bags, بشعار, بيفرلي هيلز بولو كلوب, حقيبة, ساتشيل"
6t_ar-qa.6thstreet.com,طقم حقائب توت أمارين بخامة منقوشة,ستيف مادن,299.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/1/9/198190973331.jpg,https://ar-qa.6thstreet.com/buy-steve-madden-bags-amaren-textured-tote-bag-set-amaren-crm-beige.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=8278846,"6thstreet, bags, أمارين, بخامة, توت, حقائب, ستيف مادن, طقم, منقوشة"
6t_ar-qa.6thstreet.com,Logo Detail Top Handle Bag,بيفرلي هيلز بولو كلوب,299.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/8/0/8050246587775-1.jpg,https://ar-qa.6thstreet.com/buy-beverly-hills-polo-club-bags-logo-detail-top-handle-bag-bh-20240315-16-black.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7850283,"6thstreet, bags, detail, handle, logo, top, بيفرلي هيلز بولو كلوب"
6t_ar-qa.6thstreet.com,حقيبة كتف مشجرة,ألدو,329.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/n/a/nanali-blue-430-002-029-main.jpg,https://ar-qa.6thstreet.com/buy-aldo-accessories-bags-nanali-floral-convertible-shoulder-bag-23nanali430-multi.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=6237259,"6thstreet, bags, ألدو, حقيبة, كتف, مشجرة"
6t_ar-qa.6thstreet.com,شنطة كروس بادي مبطنة,ناين وست,379.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/n/g/ngq136521-pumice-f.jpg,https://ar-qa.6thstreet.com/buy-nine-west-bags-mariam-quilted-logo-detail-crossbody-bag-ngq136521-grey.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=6183534,"6thstreet, bags, بادي, شنطة, كروس, مبطنة, ناين وست"
6t_ar-qa.6thstreet.com,شنطة ساتشيل,بيفرلي هيلز بولو كلوب,279399.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/3/2/3252800800125_1.jpg,https://ar-qa.6thstreet.com/buy-beverly-hills-polo-club-bags-textured-satchel-bag-bp-dys2528s-black.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7888574,"6thstreet, bags, بيفرلي هيلز بولو كلوب, ساتشيل, شنطة"
6t_ar-qa.6thstreet.com,حقيبة صغيرة مبطنة - مانفيست,ألدو,137229.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/m/a/manifest_multi_970-002-008_main_sq_nt_4800x4800.jpg,https://ar-qa.6thstreet.com/manifest-quilted-mini-sling-bag-23manifest-970-multi.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=3582768,"6thstreet, bags, ألدو, حقيبة, صغيرة, مانفيست, مبطنة"
6t_ar-qa.6thstreet.com,حقيبة ساتشيل بشعار,بيفرلي هيلز بولو كلوب,165329.0,Bags,6thStreet,https://media.6media.me/media/catalog/product/cache/e051e343fbed6099e8c148bd11733e32/3/0/30242200800424-1.jpg,https://ar-qa.6thstreet.com/buy-beverly-hills-polo-club-bags-logo-detail-satchel-bag-bp-dyfw2422-black.html?qid=36c5d2a1b33b90d32645f849e9996a17&type=pdp&pid=7879506,"6thstreet, bags, بشعار, بيفرلي هيلز بولو كلوب, حقيبة, ساتشيل"
na_p,V-Neck Embellished Flared Sleeve Abaya,هيا كلوزيت,278.42,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/Z4EF527B242632F79F567Z/45/_/1744958068/e8b2c6ce-03e7-4465-bc98-1eaf898f3904.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-hayas-closet-v-neck-embellished-flared-sleeve-abaya/Z4EF527B242632F79F567Z/p/,"abayas, color_أزرق, embellished, flared, namshi, sleeve, ss25ab050, v-neck, أزرق, أنثى, الجنس, الخامة, اللون, المناسبة, النمط, رقبة على شكل حرف v, رقم التصميم, طويل, كاجوال, كم طويل, مزخرف, مزيج من البوليستر, نوع الرقبة, نوع الكم, هيا كلوزيت"
na_p,Lace Detailed Open Front Flared Sleeve Abaya,هيا كلوزيت,278.42,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/ZDDEE5D8B15C1A6A309E2Z/45/_/1744969632/caaefe7c-43af-44fa-91e8-f8288078a8eb.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-hayas-closet-lace-detailed-open-front-flared-sleeve-abaya/ZDDEE5D8B15C1A6A309E2Z/p/,"abayas, color_أبيض, detailed, flared, front, lace, namshi, open, sleeve, ss25ab084, أبيض, أنثى, الجنس, الخامة, اللون, المناسبة, النمط, رقم التصميم, طويل, كاجوال, كم طويل, مزخرف, مزيج من الفسكوز, نوع الكم, هيا كلوزيت"
na_p,Ruched Flared Sleeve Abaya,هيا كلوزيت,269.0,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/Z3A3E68F092975AFB0087Z/45/_/1744969626/ef6c2699-cf92-4848-8ff8-d5134a907c91.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-hayas-closet-ruched-flared-sleeve-abaya/Z3A3E68F092975AFB0087Z/p/,"abayas, color_أحمر, flared, namshi, ruched, sleeve, ss25ab088, أحمر, أنثى, الجنس, الخامة, اللون, المناسبة, النمط, بوليستر, رقم التصميم, طويل, كاجوال, كم طويل, مزخرف, نوع الكم, هيا كلوزيت"
na_p,V-Neck Embroidered Flared Sleeve Abaya,هيا كلوزيت,278.42,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/ZBCFC8BBD02D65FFCC48AZ/45/_/1744958065/4934e8c5-19bd-4fcd-a782-d84da04ac767.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-hayas-closet-v-neck-embroidered-flared-sleeve-abaya/ZBCFC8BBD02D65FFCC48AZ/p/,"abayas, color_بني, embroidered, flared, namshi, sleeve, ss25ab025, v-neck, أنثى, الجنس, الخامة, اللون, المناسبة, النمط, بني, رقبة على شكل حرف v, رقم التصميم, طويل, كاجوال, كم طويل, مزخرف, مزيج من البوليستر, نوع الرقبة, نوع الكم, هيا كلوزيت"
na_p,V-Neck Embellished Flared Sleeve Abaya,هيا كلوزيت,278.42,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/ZC30E44FE43E86E1C3331Z/45/_/1744982371/5a84e84b-88d2-41ef-8347-1abb9dcb3ab9.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-hayas-closet-v-neck-embellished-flared-sleeve-abaya/ZC30E44FE43E86E1C3331Z/p/,"abayas, color_أسود, embellished, flared, namshi, sleeve, ss25ab063, v-neck, أسود, أنثى, الجنس, الخامة, اللون, المناسبة, النمط, رقبة على شكل حرف v, رقم التصميم, طويل, كاجوال, كم طويل, مزخرف, مزيج من البوليستر, نوع الرقبة, نوع الكم, هيا كلوزيت"
na_p,Embellished V-Neck Flared Sleeve Abaya,هيا كلوزيت,287.85,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/ZE6F1416018C455F88AB7Z/45/_/1744958075/a551086b-3e6f-4313-9fb5-fd8dc1170f64.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-hayas-closet-embellished-v-neck-flared-sleeve-abaya/ZE6F1416018C455F88AB7Z/p/,"abayas, color_أسود, embellished, flared, namshi, sleeve, ss25ab008, v-neck, أسود, أنثى, الجنس, الخامة, اللون, المناسبة, النمط, رقبة على شكل حرف v, رقم التصميم, طويل, كاجوال, كم طويل, مزخرف, مزيج من البوليستر, نوع الرقبة, نوع الكم, هيا كلوزيت"
na_p,V-Neck Embellished Flared Sleeve Abaya,هيا كلوزيت,278.42,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/Z068BFBAA23B49EE2BDA9Z/45/_/1744958067/f28e2c89-9013-41a9-bcd3-99b6f13a7895.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-hayas-closet-v-neck-embellished-flared-sleeve-abaya/Z068BFBAA23B49EE2BDA9Z/p/,"abayas, color_أسود, embellished, flared, namshi, sleeve, ss25ab062, v-neck, أسود, أنثى, الجنس, الخامة, اللون, المناسبة, النمط, رقبة على شكل حرف v, رقم التصميم, طويل, كاجوال, كم طويل, مزخرف, مزيج من البوليستر, نوع الرقبة, نوع الكم, هيا كلوزيت"
na_p,Colorblock Abaya,خزانة,203.48,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/ZE1FE0D8623596BAB2DD9Z/45/_/1744087665/89a765b5-c850-43e7-bf41-2296b9dc8e31.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-khizana-colorblock-abaya/ZE1FE0D8623596BAB2DD9Z/p/,"abayas, black, color_black, colorblock, namshi, أنثى, الجنس, اللون, خزانة"
na_p,Pleated Abaya With Sheila,خزانة,218.04,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/Z0E3CABD6D83558937EC6Z/45/_/1742986007/8c5863e2-a8a0-4960-b922-35cbb82dc85f.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-khizana-pleated-abaya-with-sheila/Z0E3CABD6D83558937EC6Z/p/,"ab3318, abayas, color_grey, grey, namshi, pleated, sheila, أنثى, الإمارات العربية المتحدة (uae), الجنس, اللون, المناسبة, بلد المنشأ, خزانة, رقم التصميم, كاجوال"
na_p,Abaya With Contrast Hem  & Sheila,خزانة,218.04,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/Z725E5DE1283845692B76Z/45/_/1744091926/f93fdb2b-7010-4ce4-9245-e33127efc09c.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-khizana-abaya-with-contrast-hem-sheila/Z725E5DE1283845692B76Z/p/,"abayas, color_navy, contrast, hem, namshi, navy, sheila, أنثى, الجنس, اللون, خزانة"
na_p,Abaya With Lace Border & Sheila,خزانة,280.32,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/ZBFE1D8AC8EE3ED34F0E4Z/45/_/1742986011/af42fbd1-4850-4e5e-b647-5bfa6d279a9a.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-khizana-abaya-with-lace-border-sheila/ZBFE1D8AC8EE3ED34F0E4Z/p/,"ab3320, abayas, border, color_purple, lace, namshi, purple, sheila, أنثى, الإمارات العربية المتحدة (uae), الجنس, اللون, المناسبة, بلد المنشأ, خزانة, رقم التصميم, كاجوال"
na_p,Print Abaya & Sheila,خزانة,280.32,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/ZF7D6C5BECD983439B524Z/45/_/1742986031/2c56309c-26d6-4205-bd7d-04b7e6e44121.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-khizana-print-abaya-sheila/ZF7D6C5BECD983439B524Z/p/,"ab3299, abayas, blue, color_blue, namshi, print, sheila, أنثى, الإمارات العربية المتحدة (uae), الجنس, اللون, المناسبة, بلد المنشأ, خزانة, رقم التصميم, كاجوال"
na_p,Abaya With Back Detail Embellishment & Sheila,خزانة,298.99,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/ZE88FB4E88212A477F34BZ/45/_/1742377773/379c133f-114a-4a99-8c25-afaa348224ae.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-khizana-abaya-with-back-detail-embellishment-sheila/ZE88FB4E88212A477F34BZ/p/,"ab3308, abayas, back, color_أسود, detail, embellishment, namshi, sheila, أسود, أنثى, الإمارات العربية المتحدة (uae), الجنس, اللون, المناسبة, بلد المنشأ, خزانة, رقم التصميم, كاجوال"
na_p,Sheer Embroidered Abaya With Inner & Sheila,خزانة,232.56,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/ZEEC2A40FDE386E739C8CZ/45/_/1744108212/9a475cd9-c44e-4dbc-9e2d-1729b5da4364.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-khizana-sheer-embroidered-abaya-with-inner-sheila/ZEEC2A40FDE386E739C8CZ/p/,"ab3304, abayas, brown, color_brown, embroidered, inner, namshi, sheer, sheila, أنثى, الإمارات العربية المتحدة (uae), الجنس, اللون, المناسبة, بلد المنشأ, خزانة, رقم التصميم, كاجوال"
na_p,V-Neck Abaya,هيا كلوزيت,269.0,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/Z39ADBA9925D33AFB570DZ/45/_/1744982357/04fff051-2ee5-4a94-a045-f6e733bd9ab7.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-hayas-closet-v-neck-abaya/Z39ADBA9925D33AFB570DZ/p/,"abayas, color_اوف وايت, namshi, ss25ab100, v-neck, أنثى, الجنس, الخامة, اللون, المناسبة, اوف وايت, بوليستر, رقبة على شكل حرف v, رقم التصميم, طويل, كاجوال, كم طويل, نوع الرقبة, نوع الكم, هيا كلوزيت"
na_p,Shimmer Abaya,خزانة,283.16,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/Z36C622081522D152E0F0Z/45/_/1744091938/b4469b09-9b42-4fe4-8c4d-4838a64ee236.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-khizana-shimmer-abaya/Z36C622081522D152E0F0Z/p/,"abayas, color_gold, gold, namshi, shimmer, أنثى, الجنس, اللون, خزانة"
na_p,عباية بتفاصيل مرصعة,خزانة,155.72,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/ZE45B337A296AD32F4829Z/45/_/1694819601/41205cf5-24a8-45ed-8c4e-3cd4dfa82f39.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-khizana-embellished-detail-abaya/ZE45B337A296AD32F4829Z/p/,"177 cm, 29928atcfgtp, abayas, color_اسود, kz1022023, namshi, open front, polyester feel, sku config, wash according to instructions on care label., أنثى, ارتفاع النموذج, اسود, الإمارات العربية المتحدة, الجنس, اللون, المناسبة, بتفاصيل, بلد المنشأ, تعليمات العناية, خزانة, خط العنق, رقم التصميم, عباية, كاجوال, مادة المنتج, مرصعة"
na_p,Embroidered Abaya With Sheila,خزانة,264.26,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/Z61C3FEA20B5F8CE4B43DZ/45/_/1744091929/8539b312-4526-4135-96e0-ca6ee93919a6.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-khizana-embroidered-abaya-with-sheila/Z61C3FEA20B5F8CE4B43DZ/p/,"abayas, color_pink, embroidered, namshi, pink, sheila, أنثى, الجنس, اللون, خزانة"
na_p,Pleated Abaya With Sheila,خزانة,280.32,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/Z4B7BB46BECA581E1E709Z/45/_/1742985995/5405b9f5-12e3-4587-88ef-c901ee5e14ed.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-khizana-pleated-abaya-with-sheila/Z4B7BB46BECA581E1E709Z/p/,"ab3318, abayas, color_white, namshi, pleated, sheila, white, أنثى, الإمارات العربية المتحدة (uae), الجنس, اللون, المناسبة, بلد المنشأ, خزانة, رقم التصميم, كاجوال"
na_p,Ombre Pleated Abaya,خزانة,218.04,Abayas,Namshi,https://f.nooncdn.com/p/pzsku/ZBB2234D4FA98F72FFDA9Z/45/_/1742986014/b60bd6a5-eefc-4670-9a15-2a608ae233e9.jpg?format=webp&width=800,https://www.namshi.com/qatar-ar/buy-khizana-ombre-pleated-abaya/ZBB2234D4FA98F72FFDA9Z/p/,"ab3301, abayas, black, color_black, namshi, ombre, pleated, أنثى, الإمارات العربية المتحدة (uae), الجنس, اللون, المناسبة, بلد المنشأ, خزانة, رقم التصميم, كاجوال"
